lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_ae8a2c5cf667,retail-isb-001,Japan Electronics,japanelectronics.com.pk,https://japanelectronics.com.pk/,Pakistan,Islamabad,"Shop # 05, Al, Chandni Chowk Murree Rd",overture=electronics_store,"Japan Electronics | Find the Best Home Appliances like AC Inverters, Refrigerators, Geysers. Hoods and Hobs, Ovens, LED TV, Air Fryer, Washing Machine, Kitchen Appliances with best prices in Pakistan.",BUYER,62,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: store, shop, electronics; buyer terms in page text: online store; buyer evidence outweighs weaker vendor mentions",15,4,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, electronics, online store; minor vendor mentions present: trusted by; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: operations_scale",,,info@japanelectronics.pk,generic,+92 326 8397802,https://www.linkedin.com/company/japan-electronics,,"operations_scale: branches, nationwide",based in Islamabad; operates multiple branches/outlets; runs on shopify,overture+osm,https://explore.overturemaps.org/#38b7b8be-9dce-4d79-b7de-5d2a27936bc2,2026-09-24T18:43:56+00:00,true,not_queued,,,,
lead_c7060bb1b755,retail-isb-001,Get Smart Collection,getsmartcollection.com.pk,https://getsmartcollection.com.pk/,Pakistan,Islamabad,plot no 1 Block B pak PWD housing society main road opposite London park,overture=womens_clothing_store,Facebook Instagram Tumblr Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! cart search help New Arrivals Shop Ready To Wear Groom’s Wear Waist Coat Safari Suits Suits Shalwar Kameez Kids Wear Fabric ,BUYER,62,"discovery category 'overture=womens_clothing_store' matches campaign target; vendor terms in company identity: it services; buyer terms in company identity: shop; buyer terms in page text: store, showroom, clothing, fashion; buyer evidence outweighs weaker vendor mentions",15,6,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, store, showroom, clothing; minor vendor mentions present: our clients; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active; pain signals: delivery_issues",,,info@getsmartcollection.com.pk,generic,+92 321 5329984,,delivery_issues: order tracking,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#7d4549fe-1987-4fc9-adc4-11b2e96ee869,2026-09-24T18:44:05+00:00,true,not_queued,,,,
lead_324b2dd3734a,retail-isb-001,Peshawari Chappal Pakistan,peshawarichappals.pk,https://www.peshawarichappals.pk/,Pakistan,Islamabad,Shop no. 3، Main Lari Adda، near Shireen Corner Sweets and Bakers,overture=shoe_store,"We have perfected the art of making Men’s Peshawari Chappal, Norozi and Kaptaan Chappals and Sandals of the best quality in the world. We promise to live upto your expectations.",BUYER,65,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: store, brand, fashion",15,4,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, store, brand, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,info@peshawarichappal.pk,invalid,+92 333 574 2086,,,"ecommerce_active: shop now, free shipping",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#a8d57eb9-4ee4-4a8e-a7e8-deca203c2092,2026-09-24T18:44:13+00:00,false,not_queued,,,,
lead_797e35a37dcb,retail-isb-001,ZIMAYA - Luxury Dyeables,zimaya.pk,http://zimaya.pk/,Pakistan,Islamabad,T-668 KIRAN BAZZAR,overture=clothing_store,"Shop premium fashion, clothing, and accessories at Zimaya. Discover the latest trends with fast delivery across Pakistan.",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, shop, e-commerce, clothing, fashion",13,5,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, e-commerce, clothing; quality notes: no https; only a generic business mailbox is public; mobile number published (owner-level contact); buying signals: ecommerce_active, operations_scale",,,care@zimaya.pk,generic,+92 300 1234567,,,"ecommerce_active: cash on delivery; operations_scale: nationwide, across pakistan",based in Islamabad; sells online; operates multiple branches/outlets,overture,https://explore.overturemaps.org/#08f5e20c-c964-404f-ac42-95544d1eb936,2026-09-24T18:45:42+00:00,true,not_queued,,,,
lead_14f17b0297fc,retail-isb-001,METRO Islamabad Store,metro.pk,https://www.metro.pk/store-locator/islamabad?utm_source=bingmaps&utm_medium=organic&utm_content=website&utm_term=islamabad,Pakistan,Islamabad,"Plot 1-A, I-11/4, Laila Road, Adjacent Railway Carriage Factory",overture=grocery_store,METRO Cash&Carry Pakistan,BUYER,62,"discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: store, shop; buyer terms in page text: brand, e-commerce; buyer evidence outweighs weaker vendor mentions",15,2,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, brand, e-commerce; minor vendor mentions present: for your business; mobile number published (owner-level contact); buying signals: hiring",,,anjumhussain.shah@metro.pk,mx_valid,0324-5000972,https://www.linkedin.com/company/metro-pakistan-pvt-limited,,hiring: careers,based in Islamabad; currently hiring,overture,https://explore.overturemaps.org/#d07562e5-06ba-404b-a642-2f7e53279dd5,2026-09-24T18:46:46+00:00,true,not_queued,,,,
lead_f13423885dc9,retail-isb-001,VelSuraWear,velsurawear.com,https://velsurawear.com/,Pakistan,Islamabad,"Ghauri Garden Lehtrar, Road",overture=clothing_store,"VelSuraWear Wear Smart & Sophisticated shop now Diverse Collection Stylish apparel for the all generations. Quality & Comfort High-quality, comfortable clothing. Trendy Designs Fashion-forward styles for all. Easy Shopping Hassle-free shopping experience. velsurawear Wear Smart & Sophisticated Velsurawear offers a curated collection of men’s, women’s, and kids’ wear, blending modern trends with timeless elegance. shop […]",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: shop, clothing, fashion; buyer terms in page text: store, brand",14,4,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, clothing, fashion, store; quality notes: site copyright 2022: possibly unmaintained; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,info@velsurawear.com,generic,+92 300 4807134,,,"ecommerce_active: shop now, checkout",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#be713a0c-461e-4b4f-81ad-73943b054ce4,2026-09-24T18:48:14+00:00,true,not_queued,,,,
lead_04097391dbcd,retail-isb-001,Mocciani,mocciani.com.pk,https://mocciani.com.pk/,Pakistan,Islamabad,"Shop# 64/16 near Rania Mall،, Bank Rd",overture=shoe_store,"Mocciani is Pakistan’s premium shoe brand, striving to deliver the best quality and latest trends to the audience in stores and online. Our products include shoes, handbags and accessories for both men and women.",BUYER,60,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: brand, shop; buyer terms in page text: store",15,7,84,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: brand, shop, store; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active, operations_scale",,,customercare@mocciani.com.pk,generic,+92-345-111-11-27,,,ecommerce_active: checkout; operations_scale: nationwide,based in Islamabad; sells online; operates multiple branches/outlets; runs on shopify,overture,https://explore.overturemaps.org/#30ea9181-85a4-46eb-8910-52d60ac82627,2026-09-24T18:43:31+00:00,true,not_queued,,,,
lead_03614a3c7645,retail-isb-001,Shaukat Sons,shaukatsons.com,https://www.shaukatsons.com/,Pakistan,Islamabad,"Furniture Market Besides Friends Home and Inter-wood, 46 Golra Rd",overture=furniture_store,Premium furniture crafted for modern living spaces.,BUYER,57,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: brand, shop; buyer evidence outweighs weaker vendor mentions",15,8,84,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: furniture, brand, shop; minor vendor mentions present: get a quote; mobile number published (owner-level contact); young domain (0.1 y): new or recently relaunched business; buying signals: expansion, operations_scale; pain signals: customer_service_load",,,aqeel_shaukat@yahoo.com,mx_valid,+92 321 5154740,,customer_service_load: whatsapp us,"expansion: expanding; operations_scale: nationwide, across pakistan",based in Islamabad; operates multiple branches/outlets; recently expanding; takes orders over WhatsApp/DM; recently launched online,overture,https://explore.overturemaps.org/#273d8f6e-e793-4e47-9389-d00780689504,2026-09-24T18:46:00+00:00,true,not_queued,,,,
lead_5f400b2db101,retail-isb-001,English Shoes,englishshoespk.com,https://englishshoespk.com/,Pakistan,Islamabad,54A Bank Rd,overture=shoe_store,"Your one-stop shop for quality men’s and women’s footwear in Pakistan. Browse stylish sandals, slippers, and casual shoes — crafted for comfort, made for every occasion. Shop online today.",BUYER,60,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: store, fashion",13,6,83,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: shop, store, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify; young domain (1.7 y): new or recently relaunched business; buying signals: ecommerce_active",,,englishshoessaddar@gmail.com,mx_valid,03328811112,,,ecommerce_active: track your order,based in Islamabad; sells online; runs on shopify; recently launched online,overture,https://explore.overturemaps.org/#9d99e6bf-3b1d-4aee-aa02-382a2ce30d53,2026-09-24T18:43:37+00:00,true,not_queued,,,,
lead_f104b496f048,retail-isb-001,Denovo Furniture,denovofurniture.pk,https://denovofurniture.pk/,Pakistan,Islamabad,"Golra Rd, opposite CMT Gate",overture=furniture_store,"Shop Denovo Furniture for premium beds, sofas, wardrobes, etc in Pakistan. Elevate your home with our stylish, durable collections.",BUYER,65,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: store, brand, shop, furniture",11,4,82,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, brand, shop, furniture; quality notes: site copyright 2022: possibly unmaintained; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,admin@denovofurniture.pk,generic,+92 334 9426 220,,,"ecommerce_active: add to cart, free shipping",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#c2f239c8-d7a5-4736-92ef-51d0f64ccbef,2026-09-24T18:46:52+00:00,true,not_queued,,,,
lead_395df84b9908,retail-isb-001,YehPrint,yehprint.com,http://www.yehprint.com/,Pakistan,Islamabad,"Office # S31, Second Floor Malikabad Shopping Mall, Murree Road",overture=clothing_store,Men Event T-shirts 14th August T-shirts Political T-Shirts Imran khan T-shirts PMLN T-shirts PPP T-shirts TLP T-shirts Celebrity T-Shirts Sidhu Moose Wala T-shirts BTS T-Shirts Joker T-shirts Kids 14 August T-Shirts Kids Birthday T-shirts Baby Rompers Kids PSL T-shirts Accessories Custom Safety Vest,BUYER,60,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store; buyer terms in page text: brand, shop",11,10,82,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, brand, shop; quality notes: no https; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues, customer_service_load",,,,none,0325 5070770,,delivery_issues: order tracking; customer_service_load: whatsapp us,"ecommerce_active: shop now, checkout; operations_scale: across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce; takes orders over WhatsApp/DM,overture,https://explore.overturemaps.org/#08fc9cc5-828e-4d43-a4de-f8e9fb4cb4ec,2026-09-24T18:47:20+00:00,false,not_queued,,,,
lead_aac767d252a6,retail-isb-001,Mushtaq Cloth Store,mushtaq.pk,https://mushtaq.pk/,Pakistan,Islamabad,D-334 Fifth Rd، near Chaman Ice Cream,overture=clothing_store,"Welcome to the Mushtaq Cloth Store, Official designer wear multi-brand store in Pakistan. Our collection of best female clothing brands in Pakistan features the latest styles and designs to keep you looking your best. Discover the perfect Pakistani ladies dress, luxury embroidered dress to fit your style.",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, brand, clothing, fashion; buyer terms in page text: shop",13,2,82,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, brand, clothing, fashion; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify",,,info@mushtaq.pk,generic,92 335 7777698,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#7980ebf5-ee6d-497a-b58f-11df5af75ddf,2026-09-24T18:47:37+00:00,true,not_queued,,,,
lead_514bc9533709,retail-isb-001,Shan O Shoukat Apparels,shanoshoukatapparels.com,https://shanoshoukatapparels.com/,Pakistan,Islamabad,C-262 Iqbal Rd,overture=womens_clothing_store,Shano Shoukat Apparels,BUYER,60,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in page text: store, brand, shop",13,4,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, brand, shop; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,shanoshoukatapparelspvtltd@gmail.com,mx_valid,+923209182355,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#3ba0a3e2-bbcf-4f39-89c8-ebf6542ca81a,2026-09-24T18:41:05+00:00,true,not_queued,,,,
lead_a87bdeaa25de,retail-isb-001,Electronics world,worldelectronics.pk,https://worldelectronics.pk/,Pakistan,Islamabad,"Raza plaza, Street no1, D.A.V. College Rd",overture=electronics_store,"WORLD ELECTRONICS Bluetooth Panther Tank Chassis Kit Arduino-based tracked tank chassis with Bluetooth control, ultrasonic sensor, servo-mounted detection, and",BUYER,60,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: shop, electronics; buyer terms in page text: e-commerce",15,4,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: shop, electronics, e-commerce; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,contact@worldelectronics.pk,generic,0321-5355859,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#512cf953-8ddb-4364-a966-0d5efec65bb7,2026-09-24T18:41:40+00:00,true,not_queued,,,,
lead_2afb006e3431,retail-isb-001,Hayas Creation,hayascreation.com,https://www.hayascreation.com/,Pakistan,Islamabad,"Basement hall, House#15, lane#1 Madni town Nilore Islamabad",overture=womens_clothing_store,The Best & Unique Online Women's Clothing Store In Pakistan. At Hayascreation we have great designs of 3piece suit and frock design for Ladies. On our website you’ll have the best experience of online dress shopping.,BUYER,60,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: store, clothing; buyer terms in page text: fashion",15,2,81,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, clothing, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify",,,hayascreation.com@gmail.com,mx_valid,03445140803,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#319974ab-5659-4f25-b292-bb7220c8e510,2026-09-24T18:47:13+00:00,true,not_queued,,,,
lead_a5696f15bfb3,retail-isb-001,Wrapitskin,wrapitskin.com,https://wrapitskin.com/,Pakistan,Islamabad,"bank, Shop No LG 9 Rania Mall, Bank Road, Saddar, Rawalpindi, Punjab, road",overture=mobile_phone_store,"WrapitSkin – Pakistan's No.1 Destination for High-Quality Skins. Discover our exclusive skins for Mobile, MacBook, Gaming Console, iPad skins & more!",BUYER,55,"discovery category 'overture=mobile_phone_store' matches campaign target; buyer terms in page text: shop, outlet",15,8,80,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: shop, outlet; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues",,,support@wrapitskin.com,generic,+92 (312) 5585386,,delivery_issues: order tracking,ecommerce_active: shop now; operations_scale: nationwide,based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce,overture,https://explore.overturemaps.org/#adf188ee-6f9f-4472-a91c-ccac80cc11a7,2026-09-24T18:42:52+00:00,true,not_queued,,,,
