lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_97c098c69171,retail-isb-001,Timbera,timbera.pk,https://timbera.pk/,Pakistan,Islamabad,"Office # 13, 2nd Floor, Rehmat Centre I-8 Markaz, Islamabad",overture=furniture_store,"What are you looking for? Clear Free Shipping for our members Home Shop About Us FAQ Contacts +92 315 958 1111 [email protected] Office 13, 2nd Floor, Rehmat Centre I-8 Markaz, Islamabad [lang-demo] Best special offers! 40% Off! +92 315 958 1111 [email protected] Home Shop About Us FAQ Contacts Offi",BUYER,65,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: shop, furniture; buyer terms in page text: brand, fashion",15,4,88,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, furniture, brand, fashion; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,woodvogue.pk@gmail.com,mx_valid,+92 315 958 1111,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#446b9264-c406-4a46-acb9-bb4862256dab,2026-09-25T15:06:09+00:00,true,not_queued,,,,
lead_27c8183ba7f5,retail-isb-001,Glow Interiors,glowinteriors.design,https://www.glowinteriors.design/,Pakistan,Islamabad,"Ground Floor, Plaza, 45 Golra Rd",overture=furniture_store,"Luxury interior design, architecture, construction, furniture",BUYER,62,"discovery category 'overture=furniture_store' matches campaign target; vendor terms in company identity: consultancy; buyer terms in company identity: furniture; buyer terms in page text: brand, outlet, showroom; buyer evidence outweighs weaker vendor mentions",15,2,87,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: furniture, brand, outlet, showroom; minor vendor mentions present: get a quote; decision-maker found: Ismael Khattak (Former Chief Executive Officer); only a generic business mailbox is public; mobile number published (owner-level contact); buying signals: operations_scale",Ismael Khattak,Former Chief Executive Officer,info@glowinteriors.design,generic,03173331290,,,operations_scale: across pakistan,based in Islamabad; operates multiple branches/outlets,overture,https://explore.overturemaps.org/#9dae6f81-a85b-4c18-bd6f-32ef735d33d4,2026-09-25T15:02:40+00:00,true,queued,,,,
lead_48c70890d4b9,retail-isb-001,Image,image1993.com,https://pk.image1993.com/,Pakistan,Islamabad,CB998 Bank Rd,overture=clothing_store,"Discover IMAGE 1993, a leading Pakistani clothing store. Timeless fashion, premium Ready to Wear designs, seasonal collections & SALE await.",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, online store, clothing, fashion; buyer terms in page text: brand",15,4,86,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, online store, clothing, fashion; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,customerservice@image1993.com,generic,+92-308-3082222,,,ecommerce_active: track your order,based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#180227c3-f38c-4ba7-9a58-74bb82401c88,2026-09-25T14:59:06+00:00,true,queued,,,,
lead_05c72a2e6c13,retail-isb-001,The Branded Attire,thebrandedattire.com,https://thebrandedattire.com/,Pakistan,Islamabad,19,overture=womens_clothing_store,THE BRANDED ATTIRE is an authentic multi-brand clothing store where you can get dresses at huge discounts with a custom stitching facility.,BUYER,65,"discovery category 'overture=womens_clothing_store' matches campaign target; buyer terms in company identity: store, brand, shop, clothing; buyer terms in page text: fashion",15,4,86,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, brand, shop, clothing; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,info@thebrandedattire.com,generic,03345805155,,,ecommerce_active: free shipping,based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#002cdd20-d32c-4f05-884f-ed5bdbf78c46,2026-09-25T15:05:00+00:00,true,not_queued,,,,
lead_f57993ad1d04,retail-isb-001,Renome Interiors,renome.pk,https://renome.pk/,Pakistan,Islamabad,"Plot#26 Sector I-11/3,Islamabad",overture=furniture_store,"Discover premium furniture designs in Pakistan with Renome Furniture. Shop stylish beds, sofas, office tables, and outdoor furniture at affordable prices.",BUYER,65,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: store, shop, furniture; buyer terms in page text: retail, brand",15,4,86,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, furniture, retail; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,info@renome.pk,generic,+92 317 3569944,,,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#a1130b44-6434-4db5-8791-b4b45fb109ae,2026-09-25T15:05:40+00:00,true,not_queued,,,,
lead_ae8a2c5cf667,retail-isb-001,Japan Electronics,japanelectronics.com.pk,https://japanelectronics.com.pk/,Pakistan,Islamabad,"Shop # 05, Al, Chandni Chowk Murree Rd",overture=electronics_store,"Japan Electronics | Find the Best Home Appliances like AC Inverters, Refrigerators, Geysers. Hoods and Hobs, Ovens, LED TV, Air Fryer, Washing Machine, Kitchen Appliances with best prices in Pakistan.",BUYER,62,"discovery category 'overture=electronics_store' matches campaign target; buyer terms in company identity: store, shop, electronics; buyer terms in page text: online store; buyer evidence outweighs weaker vendor mentions",15,4,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, electronics, online store; minor vendor mentions present: trusted by; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: operations_scale",,,info@japanelectronics.pk,generic,+92 326 8397802,https://www.linkedin.com/company/japan-electronics,,"operations_scale: branches, nationwide",based in Islamabad; operates multiple branches/outlets; runs on shopify,overture+osm,https://explore.overturemaps.org/#38b7b8be-9dce-4d79-b7de-5d2a27936bc2,2026-09-25T15:00:30+00:00,true,queued,,,,
lead_c7060bb1b755,retail-isb-001,Get Smart Collection,getsmartcollection.com.pk,https://getsmartcollection.com.pk/,Pakistan,Islamabad,plot no 1 Block B pak PWD housing society main road opposite London park,overture=womens_clothing_store,Facebook Instagram Tumblr Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! Summer Sale 2026 is live now! cart search help New Arrivals Shop Ready To Wear Groom’s Wear Waist Coat Safari Suits Suits Shalwar Kameez Kids Wear Fabric ,BUYER,62,"discovery category 'overture=womens_clothing_store' matches campaign target; vendor terms in company identity: it services; buyer terms in company identity: shop; buyer terms in page text: store, showroom, clothing, fashion; buyer evidence outweighs weaker vendor mentions",15,6,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, store, showroom, clothing; minor vendor mentions present: our clients; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active; pain signals: delivery_issues",,,info@getsmartcollection.com.pk,generic,+92 321 5329984,,delivery_issues: order tracking,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#7d4549fe-1987-4fc9-adc4-11b2e96ee869,2026-09-25T15:00:32+00:00,true,queued,,,,
lead_797e35a37dcb,retail-isb-001,ZIMAYA - Luxury Dyeables,zimaya.pk,http://zimaya.pk/,Pakistan,Islamabad,T-668 KIRAN BAZZAR,overture=clothing_store,"Shop premium fashion, clothing, and accessories at Zimaya. Discover the latest trends with fast delivery across Pakistan.",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, shop, e-commerce, clothing, fashion",13,5,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, e-commerce, clothing; quality notes: no https; only a generic business mailbox is public; mobile number published (owner-level contact); buying signals: ecommerce_active, operations_scale",,,care@zimaya.pk,generic,+92 300 1234567,,,"ecommerce_active: cash on delivery; operations_scale: nationwide, across pakistan",based in Islamabad; sells online; operates multiple branches/outlets,overture,https://explore.overturemaps.org/#08f5e20c-c964-404f-ac42-95544d1eb936,2026-09-25T15:02:07+00:00,true,queued,,,,
lead_324b2dd3734a,retail-isb-001,Peshawari Chappal Pakistan,peshawarichappals.pk,https://www.peshawarichappals.pk/,Pakistan,Islamabad,Shop no. 3، Main Lari Adda، near Shireen Corner Sweets and Bakers,overture=shoe_store,"We have perfected the art of making Men’s Peshawari Chappal, Norozi and Kaptaan Chappals and Sandals of the best quality in the world. We promise to live upto your expectations.",BUYER,65,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: store, brand, fashion",15,4,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: shop, store, brand, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active",,,info@peshawarichappal.pk,invalid,+92 333 574 2086,,,"ecommerce_active: shop now, free shipping",based in Islamabad; sells online; runs on shopify,overture,https://explore.overturemaps.org/#a8d57eb9-4ee4-4a8e-a7e8-deca203c2092,2026-09-25T15:02:26+00:00,false,not_queued,,,,
lead_14f17b0297fc,retail-isb-001,METRO Islamabad Store,metro.pk,https://www.metro.pk/store-locator/islamabad?utm_source=bingmaps&utm_medium=organic&utm_content=website&utm_term=islamabad,Pakistan,Islamabad,"Plot 1-A, I-11/4, Laila Road, Adjacent Railway Carriage Factory",overture=grocery_store,METRO Cash&Carry Pakistan,BUYER,62,"discovery category 'overture=grocery_store' matches campaign target; buyer terms in company identity: store, shop; buyer terms in page text: brand, e-commerce; buyer evidence outweighs weaker vendor mentions",15,2,85,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, shop, brand, e-commerce; minor vendor mentions present: for your business; mobile number published (owner-level contact); buying signals: hiring",,,anjumhussain.shah@metro.pk,mx_valid,0324-5000972,https://www.linkedin.com/company/metro-pakistan-pvt-limited,,hiring: careers,based in Islamabad; currently hiring,overture,https://explore.overturemaps.org/#d07562e5-06ba-404b-a642-2f7e53279dd5,2026-09-25T15:03:30+00:00,true,queued,,,,
lead_04097391dbcd,retail-isb-001,Mocciani,mocciani.com.pk,https://mocciani.com.pk/,Pakistan,Islamabad,"Shop# 64/16 near Rania Mall،, Bank Rd",overture=shoe_store,"Mocciani is Pakistan’s premium shoe brand, striving to deliver the best quality and latest trends to the audience in stores and online. Our products include shoes, handbags and accessories for both men and women.",BUYER,60,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: brand, shop; buyer terms in page text: store",15,7,84,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: brand, shop, store; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify; buying signals: ecommerce_active, operations_scale",,,customercare@mocciani.com.pk,generic,+92-345-111-11-27,,,ecommerce_active: checkout; operations_scale: nationwide,based in Islamabad; sells online; operates multiple branches/outlets; runs on shopify,overture,https://explore.overturemaps.org/#30ea9181-85a4-46eb-8910-52d60ac82627,2026-09-25T15:00:09+00:00,true,queued,,,,
lead_03614a3c7645,retail-isb-001,Shaukat Sons,shaukatsons.com,https://www.shaukatsons.com/,Pakistan,Islamabad,"Furniture Market Besides Friends Home and Inter-wood, 46 Golra Rd",overture=furniture_store,Premium furniture crafted for modern living spaces.,BUYER,57,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: furniture; buyer terms in page text: brand, shop; buyer evidence outweighs weaker vendor mentions",15,8,84,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: furniture, brand, shop; minor vendor mentions present: get a quote; mobile number published (owner-level contact); young domain (0.1 y): new or recently relaunched business; buying signals: expansion, operations_scale; pain signals: customer_service_load",,,aqeel_shaukat@yahoo.com,mx_valid,+92 321 5154740,,customer_service_load: whatsapp us,"expansion: expanding; operations_scale: nationwide, across pakistan",based in Islamabad; operates multiple branches/outlets; recently expanding; takes orders over WhatsApp/DM; recently launched online,overture,https://explore.overturemaps.org/#273d8f6e-e793-4e47-9389-d00780689504,2026-09-25T15:02:34+00:00,true,queued,,,,
lead_5f400b2db101,retail-isb-001,English Shoes,englishshoespk.com,https://englishshoespk.com/,Pakistan,Islamabad,54A Bank Rd,overture=shoe_store,"Your one-stop shop for quality men’s and women’s footwear in Pakistan. Browse stylish sandals, slippers, and casual shoes — crafted for comfort, made for every occasion. Shop online today.",BUYER,60,"discovery category 'overture=shoe_store' matches campaign target; buyer terms in company identity: shop; buyer terms in page text: store, fashion",13,6,83,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: shop, store, fashion; mobile number published (owner-level contact); ecommerce platform detected: shopify; young domain (1.7 y): new or recently relaunched business; buying signals: ecommerce_active",,,englishshoessaddar@gmail.com,mx_valid,03328811112,,,ecommerce_active: track your order,based in Islamabad; sells online; runs on shopify; recently launched online,overture,https://explore.overturemaps.org/#9d99e6bf-3b1d-4aee-aa02-382a2ce30d53,2026-09-25T15:00:54+00:00,true,queued,,,,
lead_f104b496f048,retail-isb-001,Denovo Furniture,denovofurniture.pk,https://denovofurniture.pk/,Pakistan,Islamabad,"Golra Rd, opposite CMT Gate",overture=furniture_store,"Shop Denovo Furniture for premium beds, sofas, wardrobes, etc in Pakistan. Elevate your home with our stylish, durable collections.",BUYER,65,"discovery category 'overture=furniture_store' matches campaign target; buyer terms in company identity: store, brand, shop, furniture",11,4,82,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, brand, shop, furniture; quality notes: site copyright 2022: possibly unmaintained; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,admin@denovofurniture.pk,generic,+92 334 9426 220,,,"ecommerce_active: add to cart, free shipping",based in Islamabad; sells online; runs on woocommerce,overture,https://explore.overturemaps.org/#c2f239c8-d7a5-4736-92ef-51d0f64ccbef,2026-09-25T15:03:15+00:00,true,queued,,,,
lead_395df84b9908,retail-isb-001,YehPrint,yehprint.com,http://www.yehprint.com/,Pakistan,Islamabad,"Office # S31, Second Floor Malikabad Shopping Mall, Murree Road",overture=clothing_store,Men Event T-shirts 14th August T-shirts Political T-Shirts Imran khan T-shirts PMLN T-shirts PPP T-shirts TLP T-shirts Celebrity T-Shirts Sidhu Moose Wala T-shirts BTS T-Shirts Joker T-shirts Kids 14 August T-Shirts Kids Birthday T-shirts Baby Rompers Kids PSL T-shirts Accessories Custom Safety Vest,BUYER,60,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store; buyer terms in page text: brand, shop",11,10,82,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: store, brand, shop; quality notes: no https; mobile number published (owner-level contact); ecommerce platform detected: woocommerce; buying signals: ecommerce_active, operations_scale; pain signals: delivery_issues, customer_service_load",,,,none,0325 5070770,,delivery_issues: order tracking; customer_service_load: whatsapp us,"ecommerce_active: shop now, checkout; operations_scale: across pakistan",based in Islamabad; sells online; operates multiple branches/outlets; runs on woocommerce; takes orders over WhatsApp/DM,overture,https://explore.overturemaps.org/#08fc9cc5-828e-4d43-a4de-f8e9fb4cb4ec,2026-09-25T15:03:57+00:00,false,not_queued,,,,
lead_aac767d252a6,retail-isb-001,Mushtaq Cloth Store,mushtaq.pk,https://mushtaq.pk/,Pakistan,Islamabad,D-334 Fifth Rd، near Chaman Ice Cream,overture=clothing_store,"Welcome to the Mushtaq Cloth Store, Official designer wear multi-brand store in Pakistan. Our collection of best female clothing brands in Pakistan features the latest styles and designs to keep you looking your best. Discover the perfect Pakistani ladies dress, luxury embroidered dress to fit your style.",BUYER,65,"discovery category 'overture=clothing_store' matches campaign target; buyer terms in company identity: store, brand, clothing, fashion; buyer terms in page text: shop",13,2,82,"in target country (Pakistan); in target city (Islamabad); 4 ICP term(s) matched: store, brand, clothing, fashion; only a generic business mailbox is public; mobile number published (owner-level contact); ecommerce platform detected: shopify",,,info@mushtaq.pk,generic,92 335 7777698,,,,based in Islamabad; runs on shopify,overture,https://explore.overturemaps.org/#7980ebf5-ee6d-497a-b58f-11df5af75ddf,2026-09-25T15:04:28+00:00,true,queued,,,,
