lead_id,campaign_id,company_name,domain,website,country,city,address,industry,company_description,company_type,buyer_fit_score,buyer_fit_reason,company_quality_score,buying_signal_score,total_score,score_reason,contact_name,contact_role,contact_email,email_status,phone,linkedin_or_public_profile_url,pain_signal,buying_signal,personalization_hook,source,source_url,scraped_at,outreach_ready,sequence_status,email_1_sent_at,followup_1_at,followup_2_at,reply_status
lead_0fee82da5793,retail-isb-001,Ghazala Bukhari Fashion Desiger Islamabad,ghazalabukhari.com,https://ghazalabukhari.com/,Pakistan,Islamabad,"635, St 8, opp. Tayyab Bakers, Pakistan Colony, Banigala Islamabad, 46500",shop=clothes,"Ghazala Bukhari, Fashion Designer in Islamabad, is a custom made fashion studio in Banigala, Islamabad, for bridals, party wear, formals and shawls",BUYER,57,"discovery category 'shop=clothes' matches campaign target; buyer terms in company identity: fashion; buyer terms in page text: shop, clothing; buyer evidence outweighs weaker vendor mentions",15,4,78,"in target country (Pakistan); in target city (Islamabad); 3 ICP term(s) matched: fashion, shop, clothing; minor vendor mentions present: portfolio; only a generic business mailbox is public; ecommerce platform detected: woocommerce; buying signals: operations_scale",,,info@ghazalabukhari.com,generic,0330 1455336,,,"operations_scale: nationwide, across pakistan",based in Islamabad; operates multiple branches/outlets; runs on woocommerce,osm,https://www.openstreetmap.org/node/14070417183,2026-09-17T13:09:12+00:00,true,not_queued,,,,
lead_61571e221ef1,retail-isb-001,Garments,ifg.com.pk,https://ifg.com.pk/,Pakistan,Islamabad,,shop=clothes,Skip to content Search for: Search Search Home Who We Are Menu Toggle Introduction Facility Factory & Employee Life Sustainability What We Do Menu Toggle What We Do Contact Main Menu Home Who We Are Menu Toggle Introduction Facility Factory & Employee Life Sustainability What We Do Menu Toggle What ,BUYER,55,discovery category 'shop=clothes' matches campaign target; buyer terms in company identity: fashion; buyer terms in page text: shop,13,7,77,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: fashion, shop; no usable email; ecommerce platform detected: woocommerce; buying signals: expansion, ecommerce_active",,,,none,,https://www.linkedin.com/company/international-foundation-garments-pvt-ltd,,expansion: expanding; ecommerce_active: shop now,based in Islamabad; sells online; recently expanding; runs on woocommerce,osm+search,https://www.openstreetmap.org/node/1414264885,2026-09-17T13:10:24+00:00,false,not_queued,,,,
lead_5f885e17f742,retail-isb-001,Www.sharifinternational.net,sharifinternational.net,https://sharifinternational.net/,Pakistan,Islamabad,"151-A, St. No. 8, Chaklala Scheme 3,, راولپنڈی",shop=electronics,"MEET THE PIONEERS IN RENEWABLES SHARIF INTERNATIONAL At Sharif International, we don’t just deliver solar power solutions; we redefine what exceptional service",BUYER,50,"discovery category 'shop=electronics' matches campaign target; vendor terms in page text: consulting, listing; buyer terms in page text: brand, shop; buyer evidence outweighs weaker vendor mentions",15,0,72,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: brand, shop; minor vendor mentions present: consulting, listing, our clients; decision-maker found: Muhamamd Tariq Khattak (CEO); no usable email",Muhamamd Tariq Khattak,CEO,,none,+92 51 610 1934,https://www.linkedin.com/in/hasnatqureshi,,,based in Islamabad,osm,https://www.openstreetmap.org/node/2426206005,2026-09-17T13:08:38+00:00,false,not_queued,,,,
lead_2a502cf0b91b,retail-isb-001,City Store,citystore.pk,https://citystore.pk/,Pakistan,Islamabad,,shop=supermarket,Citystore.pk,BUYER,55,"discovery category 'shop=supermarket' matches campaign target; buyer terms in company identity: store, shop",10,6,71,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: store, shop; quality notes: no public contact details; no usable email; ecommerce platform detected: shopify; buying signals: ecommerce_active; pain signals: manual_process",,,,none,,,manual_process: manual,"ecommerce_active: add to cart, shop now",based in Islamabad; sells online; runs on shopify,osm+search,https://www.openstreetmap.org/node/1414238080,2026-09-17T13:10:04+00:00,false,not_queued,,,,
lead_a7fab51568a9,retail-isb-001,Superstore,thesuperstore.pk,https://thesuperstore.pk/,Pakistan,Islamabad,,shop=supermarket,"Super Store is an Online Shopping Store in All Over Pakistan! Where You can buy affordable things like Beautiful Apparels, Handbags and Jewellery and so on.",BUYER,55,"discovery category 'shop=supermarket' matches campaign target; buyer terms in company identity: store, shop",10,4,69,"in target country (Pakistan); in target city (Islamabad); 2 ICP term(s) matched: store, shop; quality notes: no public contact details; no usable email; ecommerce platform detected: woocommerce; buying signals: ecommerce_active",,,,none,,,,"ecommerce_active: add to cart, checkout",based in Islamabad; sells online; runs on woocommerce,osm+search,https://www.openstreetmap.org/node/1362714224,2026-09-17T13:09:34+00:00,false,not_queued,,,,
lead_ad80c508a498,retail-isb-001,Talha Heights 2,ismbuilders.com,https://ismbuilders.com/,Pakistan,Islamabad,"E-6, Saidpur Road, Rawalpindio, 44000",shop=mall,"Home Contact Us Projects Our Company Media BLOG More Home Contact Us Projects Our Company Media BLOG Home Contact Us Projects Our Company Media BLOG 14 Years of Excellence. Since 2007 Contact us Message from Founder/CEO Dear valued visitors, Welcome to the official website of ISM Builders! We take i",BUYER,40,discovery category 'shop=mall' matches campaign target; vendor terms in page text: consulting; buyer evidence outweighs weaker vendor mentions,15,0,62,"in target country (Pakistan); in target city (Islamabad); quality notes: website does not appear to belong to this company; minor vendor mentions present: consulting; decision-maker found: Dr. Muhammad Usman Malik (CEO, ISM Builders); no usable email",Dr. Muhammad Usman Malik,"CEO, ISM Builders",,none,+92333-1791777,https://www.linkedin.com/company/ismbuilders,,,based in Islamabad,osm,https://www.openstreetmap.org/node/12768000918,2026-09-17T13:09:00+00:00,false,not_queued,,,,
lead_cb8ab75f3e8d,retail-isb-001,Power Up Services,powerup.pk,http://www.powerup.pk/,Pakistan,Islamabad,"5-B, Aaly Plaza, اسلام آباد, 44000",shop=electronics,,UNKNOWN,23,discovery category 'shop=electronics' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,26,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details,,,powerup.pak@gmail.com,mx_valid,03336662477,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/4343305489,2026-09-17T13:08:36+00:00,false,not_queued,,,,
lead_f760e43d465d,retail-isb-001,Magic Mirror Salon,magicmirror.pk,http://www.magicmirror.pk/,Pakistan,Islamabad,"Plaza 112, Civic Center, راولپنڈی",shop=cosmetics,,UNKNOWN,23,discovery category 'shop=cosmetics' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,admin@magicmirror.pk,invalid,0515734254,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/4272331900,2026-09-17T13:08:36+00:00,false,not_queued,,,,
lead_8f17e9989ab5,retail-isb-001,Malik Hitech,malik-hi-tech.business.site,https://malik-hi-tech.business.site/,Pakistan,Islamabad,,shop=electronics,,UNKNOWN,23,discovery category 'shop=electronics' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_404); no public contact details; no usable email,,,,none,0515125533,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/7256367285,2026-09-17T13:08:38+00:00,false,not_queued,,,,
lead_33b506b0228e,retail-isb-001,Rani Emaan's,raniemaans.com.pk,https://raniemaans.com.pk/,Pakistan,Islamabad,,shop=clothes,,UNKNOWN,23,discovery category 'shop=clothes' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,info@raniemaans.com.pk,invalid,+ 92 300 511 1986,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/6446723015,2026-09-17T13:08:51+00:00,false,not_queued,,,,
lead_ccb68edd2059,retail-isb-001,Family Cash n Carry,familycashandcarry.com,https://familycashandcarry.com/,Pakistan,Islamabad,"Golra Road, اسلام آباد, 45210",shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details; no usable email,,,,none,+92 344 0556946,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/9080282414,2026-09-17T13:08:53+00:00,false,not_queued,,,,
lead_e4ccaabbd5e0,retail-isb-001,شہزاد ٹاؤن Shehzad Town Chak Shehzad islamabad,,,Pakistan,Islamabad,"Shehzad Town, Chak shehzad, islamabad, 46000",shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (no_website); no public contact details; no usable email,,,,none,,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/242106656,2026-09-17T13:09:03+00:00,false,not_queued,,,,
lead_3b8bf8e181c3,retail-isb-001,XS Mobile,,,Pakistan,Islamabad,,shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (no_website); no public contact details; no usable email,,,,none,,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/345552199,2026-09-17T13:09:09+00:00,false,not_queued,,,,
lead_6d7f762503f1,retail-isb-001,Food 24 Hours,worldorgs.com,https://worldorgs.com/,Pakistan,Islamabad,,shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (status_403); no public contact details; no usable email,,,,none,,,,,based in Islamabad,osm+search,https://www.openstreetmap.org/node/659736441,2026-09-17T13:09:16+00:00,false,not_queued,,,,
lead_362265a598b2,retail-isb-001,Zarkon Plaza,zarkongroup.com,https://www.zarkongroup.com/,Pakistan,Islamabad,"Murree Road, راولپنڈی, 46000",shop=mall,,UNKNOWN,23,discovery category 'shop=mall' matches campaign target; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,(051) 5584444,,,,based in Islamabad,osm,https://www.openstreetmap.org/way/788652967,2026-09-17T13:09:17+00:00,false,not_queued,,,,
lead_3b44be4553bf,retail-isb-001,Sales Day Store,,,Pakistan,Islamabad,,shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; buyer terms in company identity: store; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (no_website); no public contact details; no usable email,,,,none,,,,,based in Islamabad,osm,https://www.openstreetmap.org/node/1412407839,2026-09-17T13:09:44+00:00,false,not_queued,,,,
lead_eb2664042bed,retail-isb-001,Utility Store,uscpak.com,https://uscpak.com/,Pakistan,Islamabad,اسلام آباد,shop=supermarket,,UNKNOWN,23,discovery category 'shop=supermarket' matches campaign target; buyer terms in company identity: store; website unavailable: discovery record alone is insufficient evidence,0,0,23,in target country (Pakistan); in target city (Islamabad); company type unknown: insufficient evidence; website unreachable; quality notes: website unreachable (http_error:ConnectError); no public contact details; no usable email,,,,none,,,,,based in Islamabad,osm+search,https://www.openstreetmap.org/node/1412407853,2026-09-17T13:10:03+00:00,false,not_queued,,,,
